1,1737477282437586155,1737477282441644294
2,1737477282437882480,1737477282442366088
3,1737477282442703771,1737477282443555589
4,1737477282442216993,1737477282444635143
5,1737477282442567285,1737477282445807322
6,1737477282445602301,1737477282446465006
7,1737477282442305422,1737477282448779395
8,1737477282442611791,1737477282449520414
9,1737477282442479355,1737477282450811050
10,1737477282442655261,1737477282452701543
11,1737477282442403093,1737477282453331224
12,1737477282446773303,1737477282453848809
13,1737477282453108916,1737477282455736452
14,1737477282453834674,1737477282456404447
15,1737477282445676938,1737477282457525515
16,1737477282453654276,1737477282458301071
17,1737477282453182769,1737477282458819538
18,1737477282453918659,1737477282460179486
19,1737477282454036697,1737477282460713522
20,1737477282454088790,1737477282462191773
21,1737477282453769462,1737477282462792207
22,1737477282453966676,1737477282463481033
23,1737477282454130787,1737477282464526815
24,1737477282453730696,1737477282465388566
25,1737477282466213757,1737477282466757201
26,1737477282465247254,1737477282468114769
27,1737477282466165138,1737477282468702562
28,1737477282458689386,1737477282469563216
29,1737477282454181305,1737477282470568468
30,1737477282465761165,1737477282471092025
31,1737477282465605200,1737477282471679659
32,1737477282465653427,1737477282472693839
33,1737477282465039603,1737477282473913022
34,1737477282465111095,1737477282474532142
35,1737477282465932110,1737477282475277630
36,1737477282465203773,1737477282476417226
37,1737477282466066858,1737477282476984053
38,1737477282465306421,1737477282478489922
39,1737477282466023152,1737477282479048400
40,1737477282465485297,1737477282480112621
41,1737477282465696475,1737477282480933829
42,1737477282465529165,1737477282482456204
43,1737477282466114798,1737477282483157820
44,1737477282465798248,1737477282483834585
45,1737477282465841672,1737477282485157177
46,1737477282465974176,1737477282485870270
47,1737477282465886997,1737477282486455375
48,1737477282465417476,1737477282487760133
49,1737477282465354969,1737477282488407652
50,1737477282465568576,1737477282489918297
51,1737477282469998370,1737477282490742148
52,1737477282489889434,1737477282491653680
53,1737477282489824118,1737477282492912007
54,1737477282489689926,1737477282493599681
55,1737477282492300150,1737477282494628841
56,1737477282489726243,1737477282495299733
57,1737477282488979483,1737477282495812593
58,1737477282489784427,1737477282497113293
59,1737477282488916574,1737477282497737675
60,1737477282489629453,1737477282498320692
61,1737477282489410320,1737477282499412793
62,1737477282489272801,1737477282500146241
63,1737477282489342735,1737477282500750049
