Timestamp_ms,CPU_Usage,Memory_MB
1738864922181,0.0,1.62
1738864922186,0.0,1.62
1738864922192,0.0,1.62
1738864922198,0.0,1.62
1738864922203,0.0,1.62
1738864922209,0.0,1.62
1738864922214,0.0,1.62
1738864922220,0.0,1.62
1738864922226,0.0,1.62
1738864922231,0.0,1.62
1738864922237,0.0,1.62
1738864922243,0.0,1.62
1738864922248,0.0,1.62
1738864922254,0.0,1.62
1738864922259,0.0,1.62
1738864922265,0.0,1.62
1738864922270,0.0,1.62
1738864922276,0.0,1.62
1738864922282,0.0,1.62
1738864922287,0.0,1.62
1738864922293,0.0,1.62
1738864922298,0.0,1.62
1738864922304,0.0,1.62
1738864922310,0.0,1.62
1738864922315,0.0,1.62
1738864922321,0.0,1.62
1738864922327,0.0,1.62
1738864922333,0.0,1.62
1738864922338,0.0,1.62
1738864922344,0.0,1.62
1738864922349,0.0,1.62
1738864922355,0.0,1.62
1738864922360,0.0,1.62
1738864922366,0.0,1.62
1738864922372,0.0,1.62
1738864922377,0.0,1.62
1738864922382,0.0,1.62
1738864922388,0.0,1.62
1738864922393,0.0,1.62
1738864922398,0.0,1.62
1738864922404,0.0,1.62
1738864922409,0.0,1.62
1738864922414,0.0,1.62
1738864922419,0.0,1.62
1738864922424,0.0,1.62
1738864922430,0.0,1.62
1738864922435,0.0,1.62
1738864922440,0.0,1.62
1738864922445,0.0,1.62
1738864922451,0.0,1.62
1738864922456,0.0,1.62
1738864922461,0.0,1.62
1738864922467,0.0,1.62
1738864922472,0.0,1.62
1738864922477,0.0,1.62
1738864922482,0.0,1.62
1738864922487,0.0,1.62
1738864922492,0.0,1.62
1738864922498,0.0,1.62
1738864922503,0.0,1.62
1738864922508,0.0,1.62
1738864922514,0.0,1.62
1738864922519,0.0,1.62
1738864922525,0.0,1.62
1738864922530,0.0,1.62
1738864922536,0.0,1.62
1738864922541,0.0,1.62
1738864922546,0.0,1.62
1738864922551,0.0,1.62
1738864922557,0.0,1.62
1738864922562,0.0,1.62
1738864922568,0.0,1.62
1738864922574,0.0,1.62
1738864922579,0.0,1.62
1738864922585,0.0,1.62
1738864922591,0.0,1.62
1738864922596,0.0,1.62
1738864922602,0.0,1.62
1738864922608,0.0,1.62
1738864922613,0.0,1.62
1738864922619,0.0,1.62
1738864922625,0.0,1.62
1738864922630,0.0,1.62
1738864922636,0.0,1.62
1738864922642,0.0,1.62
1738864922647,0.0,1.62
1738864922653,0.0,1.62
1738864922659,0.0,1.62
1738864922664,0.0,1.62
1738864922670,0.0,1.62
1738864922675,0.0,1.62
1738864922681,0.0,1.62
1738864922686,0.0,1.62
1738864922692,0.0,1.62
1738864922697,0.0,1.62
1738864922703,0.0,1.62
1738864922709,0.0,1.62
1738864922714,0.0,1.62
1738864922720,0.0,1.62
1738864922725,0.0,1.62
1738864922731,0.0,1.62
1738864922737,0.0,1.62
1738864922742,0.0,1.62
1738864922747,0.0,1.62
1738864922753,0.0,1.62
1738864922759,0.0,1.62
1738864922764,0.0,1.62
1738864922770,0.0,1.62
1738864922776,0.0,1.62
1738864922781,0.0,1.62
1738864922787,0.0,1.62
1738864922793,0.0,1.62
1738864922798,0.0,1.62
1738864922804,0.0,1.62
1738864922809,0.0,1.62
1738864922815,0.0,1.62
1738864922821,0.0,1.62
1738864922826,0.0,1.62
1738864922832,0.0,1.62
1738864922837,0.0,1.62
1738864922843,0.0,1.62
1738864922848,0.0,1.62
1738864922854,0.0,1.62
1738864922860,0.0,1.62
1738864922865,0.0,1.62
1738864922871,0.0,1.62
1738864922877,0.0,1.62
1738864922882,0.0,1.62
1738864922887,0.0,1.62
1738864922893,0.0,1.62
1738864922898,0.0,1.62
1738864922903,0.0,1.62
1738864922908,0.0,1.62
1738864922914,0.0,1.62
1738864922919,0.0,1.62
1738864922925,0.0,1.62
1738864922931,0.0,1.62
1738864922936,0.0,1.62
1738864922942,0.0,1.62
1738864922948,0.0,1.62
1738864922953,0.0,1.62
1738864922959,0.0,1.62
1738864922964,0.0,1.62
1738864922970,0.0,1.62
1738864922975,0.0,1.62
1738864922981,0.0,1.62
1738864922987,0.0,1.62
1738864922992,0.0,1.62
1738864922998,0.0,1.62
1738864923003,0.0,1.62
1738864923009,0.0,1.62
1738864923015,0.0,1.62
1738864923021,0.0,1.62
1738864923026,0.0,1.62
1738864923032,0.0,1.62
1738864923037,0.0,1.62
1738864923043,0.0,1.62
1738864923049,0.0,1.62
1738864923055,0.0,1.62
1738864923060,0.0,1.62
1738864923066,0.0,1.62
1738864923071,0.0,1.62
1738864923077,0.0,1.62
1738864923083,0.0,1.62
1738864923088,0.0,1.62
1738864923094,0.0,1.62
1738864923099,0.0,1.62
1738864923105,0.0,1.62
1738864923110,0.0,1.62
1738864923116,0.0,1.62
1738864923122,0.0,1.62
1738864923127,0.0,1.62
1738864923132,0.0,1.62
1738864923138,0.0,1.62
1738864923143,0.0,1.62
1738864923149,0.0,1.62
1738864923154,0.0,1.62
1738864923160,0.0,1.62
1738864923165,0.0,1.62
1738864923171,0.0,1.62
1738864923176,0.0,1.62
1738864923182,0.0,1.62
1738864923187,0.0,1.62
1738864923193,0.0,1.62
1738864923199,0.0,1.62
1738864923204,0.0,1.62
1738864923210,0.0,1.62
1738864923215,0.0,1.62
1738864923221,0.0,1.62
1738864923226,0.0,1.62
1738864923232,0.0,1.62
1738864923237,0.0,1.62
1738864923243,0.0,1.62
1738864923249,0.0,1.62
1738864923255,0.0,1.62
1738864923260,0.0,1.62
1738864923266,0.0,1.62
1738864923271,0.0,1.62
1738864923277,0.0,1.62
1738864923283,0.0,1.62
1738864923288,0.0,1.62
1738864923294,0.0,1.62
1738864923299,0.0,1.62
1738864923305,0.0,1.62
1738864923310,0.0,1.62
1738864923315,0.0,1.62
1738864923320,0.0,1.62
1738864923326,0.0,1.62
1738864923331,0.0,1.62
1738864923336,0.0,1.62
1738864923341,0.0,1.62
1738864923347,0.0,1.62
1738864923353,0.0,1.62
1738864923358,0.0,1.62
1738864923363,0.0,1.62
1738864923369,0.0,1.62
1738864923374,0.0,1.62
1738864923381,0.0,1.62
1738864923386,0.0,1.62
1738864923393,0.0,1.62
1738864923398,0.0,1.62
1738864923403,0.0,1.62
1738864923409,0.0,1.62
1738864923414,0.0,1.62
1738864923420,0.0,1.62
1738864923425,0.0,1.62
1738864923431,0.0,1.62
1738864923437,0.0,1.62
1738864923443,0.0,1.62
1738864923448,0.0,1.62
1738864923454,0.0,1.62
1738864923460,0.0,1.62
1738864923465,0.0,1.62
1738864923471,0.0,1.62
1738864923477,0.0,1.62
1738864923482,0.0,1.62
1738864923487,0.0,1.62
1738864923493,0.0,1.62
1738864923498,0.0,1.62
1738864923503,0.0,1.62
1738864923508,0.0,1.62
1738864923514,0.0,1.62
1738864923519,0.0,1.62
1738864923525,0.0,1.62
1738864923531,0.0,1.62
1738864923536,0.0,1.62
1738864923542,0.0,1.62
1738864923548,0.0,1.62
1738864923553,0.0,1.62
1738864923559,0.0,1.62
1738864923565,0.0,1.62
1738864923570,0.0,1.62
1738864923576,0.0,1.62
1738864923581,0.0,1.62
1738864923587,0.0,1.62
1738864923592,0.0,1.62
1738864923598,0.0,1.62
1738864923603,0.0,1.62
1738864923609,0.0,1.62
1738864923614,0.0,1.62
1738864923620,0.0,1.62
1738864923626,0.0,1.62
1738864923631,0.0,1.62
1738864923637,0.0,1.62
1738864923643,0.0,1.62
1738864923648,0.0,1.62
1738864923654,0.0,1.62
1738864923659,0.0,1.62
1738864923665,0.0,1.62
1738864923670,0.0,1.62
1738864923677,0.0,1.62
1738864923682,0.0,1.62
1738864923687,0.0,1.62
1738864923692,0.0,1.62
1738864923697,0.0,1.62
1738864923704,0.0,1.62
1738864923709,0.0,1.62
1738864923714,0.0,1.62
1738864923719,0.0,1.62
1738864923724,0.0,1.62
1738864923729,0.0,1.62
1738864923735,0.0,1.62
1738864923740,0.0,1.62
1738864923746,0.0,1.62
1738864923751,0.0,1.62
1738864923756,0.0,1.62
1738864923761,0.0,1.62
1738864923766,0.0,1.62
1738864923772,0.0,1.62
1738864923778,0.0,1.62
1738864923783,0.0,1.62
1738864923789,0.0,1.62
1738864923794,0.0,1.62
1738864923800,0.0,1.62
1738864923806,0.0,1.62
1738864923811,0.0,1.62
1738864923816,0.0,1.62
1738864923822,0.0,1.62
1738864923827,0.0,1.62
1738864923832,0.0,1.62
1738864923837,0.0,1.62
1738864923843,0.0,1.62
1738864923848,0.0,1.62
1738864923853,0.0,1.62
1738864923858,0.0,1.62
1738864923864,0.0,1.62
1738864923869,0.0,1.62
1738864923874,0.0,1.62
1738864923879,0.0,1.62
1738864923885,0.0,1.62
1738864923890,0.0,1.62
1738864923896,0.0,1.62
1738864923901,0.0,1.62
1738864923906,0.0,1.62
1738864923912,0.0,1.62
1738864923917,0.0,1.62
1738864923923,0.0,1.62
1738864923928,0.0,1.62
1738864923934,0.0,1.62
1738864923939,0.0,1.62
1738864923945,0.0,1.62
1738864923950,0.0,1.62
1738864923956,0.0,1.62
1738864923961,0.0,1.62
1738864923967,0.0,1.62
1738864923972,0.0,1.62
1738864923978,0.0,1.62
1738864923983,0.0,1.62
1738864923989,0.0,1.62
1738864923995,0.0,1.62
1738864924000,0.0,1.62
1738864924006,0.0,1.62
1738864924011,0.0,1.62
1738864924016,0.0,1.62
1738864924022,0.0,1.62
1738864924027,0.0,1.62
1738864924033,0.0,1.62
1738864924038,0.0,1.62
1738864924044,0.0,1.62
1738864924049,0.0,1.62
1738864924055,0.0,1.62
1738864924060,0.0,1.62
1738864924066,0.0,1.62
1738864924072,0.0,1.62
1738864924077,0.0,1.62
1738864924083,0.0,1.62
1738864924088,0.0,1.62
1738864924094,0.0,1.62
1738864924099,0.0,1.62
1738864924105,0.0,1.62
1738864924111,0.0,1.62
1738864924116,0.0,1.62
1738864924122,0.0,1.62
1738864924127,0.0,1.62
1738864924133,0.0,1.62
1738864924138,0.0,1.62
1738864924144,0.0,1.62
1738864924149,0.0,1.62
1738864924155,0.0,1.62
1738864924160,0.0,1.62
1738864924166,0.0,1.62
1738864924171,0.0,1.62
1738864924176,0.0,1.62
1738864924182,0.0,1.62
1738864924187,0.0,1.62
1738864924193,0.0,1.62
1738864924198,0.0,1.62
1738864924204,0.0,1.62
1738864924209,0.0,1.62
1738864924214,0.0,1.62
1738864924220,0.0,1.62
1738864924225,0.0,1.62
1738864924231,0.0,1.62
1738864924236,0.0,1.62
1738864924241,0.0,1.62
1738864924246,0.0,1.62
1738864924251,0.0,1.62
1738864924257,0.0,1.62
1738864924262,0.0,1.62
1738864924267,0.0,1.62
1738864924272,0.0,1.62
1738864924277,0.0,1.62
1738864924283,0.0,1.62
1738864924288,0.0,1.62
1738864924293,0.0,1.62
1738864924299,0.0,1.62
1738864924305,0.0,1.62
1738864924310,0.0,1.62
1738864924315,0.0,1.62
1738864924321,0.0,1.62
1738864924327,0.0,1.62
1738864924332,0.0,1.62
1738864924337,0.0,1.62
1738864924342,0.0,1.62
1738864924348,0.0,1.62
1738864924353,0.0,1.62
1738864924358,0.0,1.62
1738864924364,0.0,1.62
1738864924369,0.0,1.62
1738864924374,0.0,1.62
1738864924380,0.0,1.62
1738864924385,0.0,1.62
1738864924390,0.0,1.62
1738864924395,0.0,1.62
1738864924401,0.0,1.62
1738864924406,0.0,1.62
1738864924411,0.0,1.62
1738864924416,0.0,1.62
1738864924421,0.0,1.62
1738864924427,0.0,1.62
1738864924432,0.0,1.62
1738864924437,0.0,1.62
1738864924443,0.0,1.62
1738864924448,0.0,1.62
1738864924453,0.0,1.62
1738864924458,0.0,1.62
1738864924463,0.0,1.62
1738864924469,0.0,1.62
1738864924475,0.0,1.62
1738864924480,0.0,1.62
1738864924485,0.0,1.62
1738864924491,0.0,1.62
1738864924496,0.0,1.62
1738864924502,0.0,1.62
1738864924508,0.0,1.62
1738864924513,0.0,1.62
1738864924518,0.0,1.62
1738864924523,0.0,1.62
1738864924529,0.0,1.62
1738864924534,0.0,1.62
1738864924539,0.0,1.62
1738864924544,0.0,1.62
1738864924549,0.0,1.62
1738864924554,0.0,1.62
1738864924560,0.0,1.62
1738864924565,0.0,1.62
1738864924570,0.0,1.62
1738864924576,0.0,1.62
1738864924581,0.0,1.62
1738864924586,0.0,1.62
1738864924591,0.0,1.62
1738864924596,0.0,1.62
1738864924602,0.0,1.62
1738864924607,0.0,1.62
1738864924612,0.0,1.62
1738864924618,0.0,1.62
1738864924623,0.0,1.62
1738864924629,0.0,1.62
1738864924634,0.0,1.62
1738864924639,0.0,1.62
1738864924644,0.0,1.62
1738864924650,0.0,1.62
1738864924655,0.0,1.62
1738864924660,0.0,1.62
1738864924665,0.0,1.62
1738864924671,0.0,1.62
1738864924676,0.0,1.62
1738864924681,0.0,1.62
1738864924686,0.0,1.62
1738864924692,0.0,1.62
1738864924697,0.0,1.62
1738864924703,0.0,1.62
1738864924709,0.0,1.62
1738864924714,0.0,1.62
1738864924719,0.0,1.62
1738864924724,0.0,1.62
1738864924730,0.0,1.62
1738864924735,0.0,1.62
1738864924740,0.0,1.62
1738864924745,0.0,1.62
1738864924750,0.0,1.62
1738864924756,0.0,1.62
1738864924761,0.0,1.62
1738864924767,0.0,1.62
1738864924773,0.0,1.62
1738864924778,0.0,1.62
1738864924784,0.0,1.62
1738864924790,0.0,1.62
1738864924795,0.0,1.62
1738864924801,0.0,1.62
1738864924806,0.0,1.62
1738864924811,0.0,1.62
1738864924816,0.0,1.62
1738864924822,0.0,1.62
1738864924827,0.0,1.62
1738864924832,0.0,1.62
1738864924837,0.0,1.62
1738864924842,0.0,1.62
1738864924848,0.0,1.62
1738864924853,0.0,1.62
1738864924858,0.0,1.62
1738864924863,0.0,1.62
1738864924869,0.0,1.62
1738864924874,0.0,1.62
1738864924879,0.0,1.62
1738864924884,0.0,1.62
1738864924889,0.0,1.62
1738864924895,0.0,1.62
1738864924900,0.0,1.62
1738864924905,0.0,1.62
1738864924910,0.0,1.62
1738864924916,0.0,1.62
1738864924921,0.0,1.62
1738864924926,0.0,1.62
1738864924931,0.0,1.62
1738864924936,0.0,1.62
1738864924941,0.0,1.62
1738864924947,0.0,1.62
1738864924952,0.0,1.62
1738864924957,0.0,1.62
1738864924963,0.0,1.62
1738864924968,0.0,1.62
1738864924973,0.0,1.62
1738864924978,0.0,1.62
1738864924983,0.0,1.62
1738864924989,0.0,1.62
1738864924994,0.0,1.62
1738864924999,0.0,1.62
1738864925004,0.0,1.62
1738864925010,0.0,1.62
1738864925015,0.0,1.62
1738864925020,0.0,1.62
1738864925025,0.0,1.62
1738864925031,0.0,1.62
1738864925036,0.0,1.62
1738864925041,0.0,1.62
1738864925046,0.0,1.62
1738864925051,0.0,1.62
1738864925057,0.0,1.62
1738864925062,0.0,1.62
1738864925067,0.0,1.62
1738864925072,0.0,1.62
1738864925077,0.0,1.62
1738864925083,0.0,1.62
1738864925088,0.0,1.62
1738864925093,0.0,1.62
1738864925098,0.0,1.62
1738864925103,0.0,1.62
1738864925109,0.0,1.62
1738864925114,0.0,1.62
1738864925119,0.0,1.62
1738864925124,0.0,1.62
1738864925130,0.0,1.62
1738864925135,0.0,1.62
1738864925140,0.0,1.62
1738864925145,0.0,1.62
1738864925150,0.0,1.62
1738864925156,0.0,1.62
1738864925161,0.0,1.62
1738864925166,0.0,1.62
1738864925171,0.0,1.62
1738864925176,0.0,1.62
1738864925182,0.0,1.62
1738864925187,0.0,1.62
1738864925192,0.0,1.62
1738864925197,0.0,1.62
1738864925203,0.0,1.62
1738864925208,0.0,1.62
1738864925213,0.0,1.62
1738864925218,0.0,1.62
1738864925223,0.0,1.62
1738864925229,0.0,1.62
1738864925234,0.0,1.62
1738864925239,0.0,1.62
1738864925244,0.0,1.62
1738864925250,0.0,1.62
1738864925255,0.0,1.62
1738864925260,0.0,1.62
1738864925265,0.0,1.62
1738864925271,0.0,1.62
1738864925276,0.0,1.62
1738864925281,0.0,1.62
1738864925286,0.0,1.62
1738864925292,0.0,1.62
1738864925297,0.0,1.62
1738864925302,0.0,1.62
1738864925307,0.0,1.62
1738864925313,0.0,1.62
1738864925318,0.0,1.62
1738864925323,0.0,1.62
1738864925328,0.0,1.62
1738864925334,0.0,1.62
1738864925339,0.0,1.62
1738864925344,0.0,1.62
1738864925349,0.0,1.62
1738864925355,0.0,1.62
1738864925360,0.0,1.62
1738864925365,0.0,1.62
1738864925370,0.0,1.62
1738864925375,0.0,1.62
1738864925380,0.0,1.62
1738864925386,0.0,1.62
1738864925391,0.0,1.62
1738864925396,0.0,1.62
1738864925401,0.0,1.62
1738864925407,0.0,1.62
1738864925412,0.0,1.62
1738864925417,0.0,1.62
1738864925422,0.0,1.62
1738864925428,0.0,1.62
1738864925433,0.0,1.62
1738864925438,0.0,1.62
1738864925443,0.0,1.62
1738864925449,0.0,1.62
1738864925454,0.0,1.62
1738864925459,0.0,1.62
1738864925464,0.0,1.62
1738864925470,0.0,1.62
1738864925475,0.0,1.62
1738864925480,0.0,1.62
1738864925485,0.0,1.62
1738864925490,0.0,1.62
1738864925496,0.0,1.62
1738864925501,0.0,1.62
1738864925506,0.0,1.62
1738864925511,0.0,1.62
1738864925516,0.0,1.62
1738864925521,0.0,1.62
1738864925527,0.0,1.62
1738864925532,0.0,1.62
1738864925537,0.0,1.62
1738864925542,0.0,1.62
1738864925548,0.0,1.62
1738864925553,0.0,1.62
1738864925558,0.0,1.62
1738864925563,0.0,1.62
1738864925568,0.0,1.62
1738864925574,0.0,1.62
1738864925579,0.0,1.62
1738864925584,0.0,1.62
1738864925589,0.0,1.62
1738864925594,0.0,1.62
1738864925600,0.0,1.62
1738864925605,0.0,1.62
1738864925610,0.0,1.62
1738864925615,0.0,1.62
1738864925620,0.0,1.62
1738864925626,0.0,1.62
1738864925631,0.0,1.62
1738864925636,0.0,1.62
1738864925641,0.0,1.62
1738864925646,0.0,1.62
1738864925652,0.0,1.62
1738864925657,0.0,1.62
1738864925662,0.0,1.62
1738864925667,0.0,1.62
1738864925672,0.0,1.62
1738864925678,0.0,1.62
1738864925683,0.0,1.62
1738864925688,0.0,1.62
1738864925693,0.0,1.62
1738864925699,0.0,1.62
1738864925704,0.0,1.62
1738864925709,0.0,1.62
1738864925714,0.0,1.62
1738864925719,0.0,1.62
1738864925725,0.0,1.62
1738864925730,0.0,1.62
1738864925735,0.0,1.62
1738864925740,0.0,1.62
1738864925746,0.0,1.62
1738864925751,0.0,1.62
1738864925756,0.0,1.62
1738864925761,0.0,1.62
1738864925767,0.0,1.62
1738864925772,0.0,1.62
1738864925777,0.0,1.62
1738864925782,0.0,1.62
1738864925787,0.0,1.62
1738864925793,0.0,1.62
1738864925798,0.0,1.62
1738864925803,0.0,1.62
1738864925808,0.0,1.62
1738864925813,0.0,1.62
1738864925819,0.0,1.62
1738864925824,0.0,1.62
1738864925829,0.0,1.62
1738864925834,0.0,1.62
1738864925840,0.0,1.62
1738864925845,0.0,1.62
1738864925850,0.0,1.62
1738864925855,0.0,1.62
1738864925860,0.0,1.62
1738864925866,0.0,1.62
1738864925871,0.0,1.62
1738864925876,0.0,1.62
1738864925881,0.0,1.62
1738864925886,0.0,1.62
1738864925892,0.0,1.62
1738864925897,0.0,1.62
1738864925902,0.0,1.62
1738864925907,0.0,1.62
1738864925913,0.0,1.62
1738864925918,0.0,1.62
1738864925923,0.0,1.62
1738864925928,0.0,1.62
1738864925934,0.0,1.62
1738864925939,0.0,1.62
1738864925944,0.0,1.62
1738864925949,0.0,1.62
1738864925954,0.0,1.62
1738864925960,0.0,1.62
1738864925965,0.0,1.62
