Timestamp_ms,CPU_Usage,Memory_MB
1739981374828,0.0,684.73
1739981374833,0.0,684.73
1739981374838,0.0,684.73
1739981374844,0.0,684.73
1739981374849,0.0,684.73
1739981374854,0.0,684.73
1739981374859,0.0,684.73
1739981374865,0.0,684.73
1739981374870,0.0,684.73
1739981374875,0.0,684.73
1739981374880,0.0,684.73
1739981374885,0.0,684.73
1739981374891,0.0,684.73
1739981374896,0.0,684.73
1739981374901,0.0,684.73
1739981374906,0.0,684.73
1739981374911,0.0,684.73
1739981374917,0.0,684.73
1739981374922,0.0,684.73
1739981374927,0.0,684.73
1739981374932,0.0,684.73
1739981374938,0.0,684.73
1739981374943,0.0,684.73
1739981374948,0.0,684.73
1739981374954,0.0,684.73
1739981374959,0.0,684.73
1739981374965,0.0,684.73
1739981374970,0.0,684.73
1739981374976,0.0,684.73
1739981374981,0.0,684.73
1739981374987,0.0,684.73
1739981374992,0.0,684.73
1739981374997,0.0,684.73
1739981375003,0.0,684.73
1739981375008,0.0,684.73
1739981375014,0.0,684.73
1739981375019,0.0,684.73
1739981375024,0.0,684.73
1739981375029,0.0,684.73
1739981375035,0.0,684.73
1739981375040,0.0,684.73
1739981375045,0.0,684.73
1739981375050,0.0,684.73
1739981375055,0.0,684.73
1739981375061,0.0,684.73
1739981375066,0.0,684.73
1739981375071,0.0,684.73
1739981375076,0.0,684.73
1739981375081,0.0,684.73
1739981375086,0.0,684.73
1739981375092,0.0,684.73
1739981375097,0.0,684.73
1739981375102,0.0,684.73
1739981375107,0.0,684.73
1739981375112,0.0,684.73
1739981375118,0.0,684.73
1739981375123,0.0,684.73
1739981375128,0.0,684.73
1739981375133,0.0,684.73
1739981375138,0.0,684.73
1739981375144,0.0,684.73
1739981375149,0.0,684.73
1739981375154,0.0,684.73
1739981375159,0.0,684.73
1739981375164,0.0,684.73
1739981375170,0.0,684.73
1739981375175,0.0,684.73
1739981375180,0.0,684.73
1739981375186,0.0,684.73
1739981375191,0.0,684.73
1739981375197,0.0,684.73
1739981375202,0.0,684.73
1739981375208,0.0,684.73
1739981375213,0.0,684.73
1739981375218,0.0,684.73
1739981375224,0.0,684.73
1739981375229,0.0,684.73
1739981375234,0.0,684.73
1739981375239,0.0,684.73
1739981375244,0.0,684.73
1739981375250,0.0,684.73
1739981375255,0.0,684.73
1739981375260,0.0,684.73
1739981375265,0.0,684.73
1739981375270,0.0,684.73
1739981375275,0.0,684.73
1739981375280,0.0,684.73
1739981375285,0.0,684.73
1739981375291,0.0,684.73
1739981375296,0.0,684.73
1739981375301,0.0,684.73
1739981375306,0.0,684.73
1739981375311,0.0,684.73
1739981375316,0.0,684.73
1739981375321,0.0,684.73
1739981375326,0.0,684.73
1739981375332,0.0,684.73
1739981375337,0.0,684.73
1739981375342,0.0,684.73
1739981375347,0.0,684.73
1739981375353,0.0,684.73
1739981375358,0.0,684.73
1739981375363,0.0,684.73
1739981375368,0.0,684.73
1739981375373,0.0,684.73
1739981375379,0.0,684.73
1739981375384,0.0,684.73
1739981375389,0.0,684.73
1739981375395,0.0,684.73
1739981375400,0.0,684.73
1739981375405,0.0,684.73
1739981375410,0.0,684.73
1739981375416,0.0,684.73
1739981375421,0.0,684.73
1739981375427,0.0,684.73
1739981375432,0.0,684.73
1739981375438,0.0,684.73
1739981375443,0.0,684.73
1739981375449,0.0,684.73
1739981375454,0.0,684.73
1739981375459,0.0,684.73
1739981375465,0.0,684.73
1739981375470,0.0,684.73
1739981375476,0.0,684.73
1739981375481,0.0,684.73
1739981375487,0.0,684.73
1739981375492,0.0,684.73
1739981375498,0.0,684.73
1739981375503,0.0,684.73
1739981375508,0.0,684.73
1739981375514,0.0,684.73
1739981375519,0.0,684.73
1739981375525,0.0,684.73
1739981375530,0.0,684.73
1739981375536,0.0,684.73
1739981375541,0.0,684.73
1739981375547,0.0,684.73
1739981375552,0.0,684.73
1739981375558,0.0,684.73
1739981375563,0.0,684.73
1739981375568,0.0,684.73
1739981375573,0.0,684.73
1739981375578,0.0,684.73
1739981375584,0.0,684.73
1739981375589,0.0,684.73
1739981375594,0.0,684.73
1739981375599,0.0,684.73
1739981375604,0.0,684.73
1739981375609,0.0,684.73
1739981375615,0.0,684.73
1739981375620,0.0,684.73
1739981375625,0.0,684.73
1739981375631,0.0,684.73
1739981375636,0.0,684.73
1739981375641,0.0,684.73
1739981375646,0.0,684.73
1739981375651,0.0,684.73
1739981375657,0.0,684.73
1739981375662,0.0,684.73
1739981375667,0.0,684.73
1739981375672,0.0,684.73
1739981375678,0.0,684.73
1739981375683,0.0,684.73
1739981375689,0.0,684.73
1739981375695,0.0,684.73
1739981375700,0.0,684.73
1739981375706,0.0,684.73
1739981375712,0.0,684.73
1739981375717,0.0,684.73
1739981375723,0.0,684.73
1739981375728,0.0,684.73
1739981375734,0.0,684.73
1739981375739,0.0,684.73
1739981375745,0.0,684.73
1739981375750,0.0,684.73
1739981375755,0.0,684.73
1739981375760,0.0,684.73
1739981375765,0.0,684.73
1739981375771,0.0,684.73
1739981375776,0.0,684.73
1739981375781,0.0,684.73
1739981375786,0.0,684.73
1739981375791,0.0,684.73
1739981375797,0.0,684.73
1739981375802,0.0,684.73
1739981375807,0.0,684.73
1739981375812,0.0,684.73
1739981375818,0.0,684.73
1739981375823,0.0,684.73
1739981375829,0.0,684.73
1739981375834,0.0,684.73
1739981375840,0.0,684.73
1739981375845,0.0,684.73
1739981375851,0.0,684.73
1739981375856,0.0,684.73
1739981375861,0.0,684.73
1739981375867,0.0,684.73
1739981375872,0.0,684.73
1739981375877,0.0,684.73
1739981375882,0.0,684.73
1739981375888,0.0,684.73
1739981375893,0.0,684.73
1739981375898,0.0,684.73
1739981375903,0.0,684.73
1739981375909,0.0,684.73
1739981375914,0.0,684.73
1739981375919,0.0,684.73
1739981375924,0.0,684.73
1739981375929,0.0,684.73
1739981375935,0.0,684.73
1739981375940,0.0,684.73
1739981375945,0.0,684.73
1739981375950,0.0,684.73
1739981375956,0.0,684.73
1739981375961,0.0,684.73
1739981375966,0.0,684.73
1739981375972,0.0,684.73
1739981375977,0.0,684.73
1739981375982,0.0,684.73
1739981375987,0.0,684.73
1739981375993,0.0,684.73
1739981375998,0.0,684.73
1739981376003,0.0,684.73
1739981376008,0.0,684.73
1739981376013,0.0,684.73
1739981376018,0.0,684.73
1739981376024,0.0,684.73
1739981376029,0.0,684.73
1739981376034,0.0,684.73
1739981376039,0.0,684.73
1739981376044,0.0,684.73
1739981376049,0.0,684.73
1739981376055,0.0,684.73
1739981376060,0.0,684.73
1739981376065,0.0,684.73
1739981376070,0.0,684.73
1739981376076,0.0,684.73
1739981376081,0.0,684.73
1739981376086,0.0,684.73
1739981376091,0.0,684.73
1739981376096,0.0,684.73
1739981376102,0.0,684.73
1739981376108,0.0,684.73
1739981376113,0.0,684.73
1739981376119,0.0,684.73
1739981376124,0.0,684.73
1739981376129,0.0,684.73
1739981376135,0.0,684.73
1739981376140,0.0,684.73
1739981376146,0.0,684.73
1739981376152,0.0,684.73
1739981376157,0.0,684.73
1739981376163,0.0,684.73
1739981376168,0.0,684.73
1739981376173,0.0,684.73
1739981376179,0.0,684.73
1739981376184,0.0,684.73
1739981376189,0.0,684.73
1739981376194,0.0,684.73
1739981376200,0.0,684.73
1739981376205,0.0,684.73
1739981376210,0.0,684.73
1739981376215,0.0,684.73
1739981376220,0.0,684.73
1739981376225,0.0,684.73
1739981376231,0.0,684.73
1739981376236,0.0,684.73
1739981376241,0.0,684.73
1739981376246,0.0,684.73
1739981376251,0.0,684.73
1739981376256,0.0,684.73
1739981376261,0.0,684.73
1739981376267,0.0,684.73
1739981376272,0.0,684.73
1739981376277,0.0,684.73
1739981376282,0.0,684.73
1739981376287,0.0,684.73
1739981376293,0.0,684.73
1739981376298,0.0,684.73
1739981376303,0.0,684.73
1739981376309,0.0,684.73
1739981376314,0.0,684.73
1739981376320,0.0,684.73
1739981376325,0.0,684.73
1739981376331,0.0,684.73
1739981376336,0.0,684.73
1739981376341,0.0,684.73
1739981376346,0.0,684.73
1739981376351,0.0,684.73
1739981376357,0.0,684.73
1739981376362,0.0,684.73
1739981376367,0.0,684.73
1739981376372,0.0,684.73
1739981376378,0.0,684.73
1739981376383,0.0,684.73
1739981376388,0.0,684.73
1739981376394,0.0,684.73
1739981376399,0.0,684.73
1739981376404,0.0,684.73
1739981376409,0.0,684.73
1739981376414,0.0,684.73
1739981376419,0.0,684.73
1739981376425,0.0,684.73
1739981376431,0.0,684.73
1739981376436,0.0,684.73
1739981376442,0.0,684.73
1739981376447,0.0,684.73
1739981376453,0.0,684.73
1739981376459,0.0,684.73
1739981376465,0.0,684.73
1739981376470,0.0,684.73
1739981376476,0.0,684.73
1739981376481,0.0,684.73
1739981376486,0.0,684.73
1739981376492,0.0,684.73
1739981376497,0.0,684.73
1739981376502,0.0,684.73
1739981376507,0.0,684.73
1739981376512,0.0,684.73
1739981376517,0.0,684.73
1739981376522,0.0,684.73
1739981376528,0.0,684.73
1739981376533,0.0,684.73
1739981376538,0.0,684.73
1739981376543,0.0,684.73
1739981376548,0.0,684.73
1739981376554,0.0,684.73
1739981376559,0.0,684.73
1739981376564,0.0,684.73
1739981376569,0.0,684.73
1739981376574,0.0,684.73
1739981376580,0.0,684.73
1739981376585,0.0,684.73
1739981376590,0.0,684.73
1739981376595,0.0,684.73
1739981376601,0.0,684.73
1739981376606,0.0,684.73
1739981376611,0.0,684.73
1739981376616,0.0,684.73
1739981376622,0.0,684.73
1739981376627,0.0,684.73
1739981376632,0.0,684.73
1739981376637,0.0,684.73
1739981376642,0.0,684.73
1739981376647,0.0,684.73
1739981376653,0.0,684.73
1739981376658,0.0,684.73
1739981376663,0.0,684.73
1739981376668,0.0,684.73
1739981376673,0.0,684.73
1739981376678,0.0,684.73
1739981376684,0.0,684.73
1739981376689,0.0,684.73
1739981376694,0.0,684.73
1739981376699,0.0,684.73
1739981376704,0.0,684.73
1739981376709,0.0,684.73
1739981376715,0.0,684.73
1739981376720,0.0,684.73
1739981376725,0.0,684.73
1739981376730,0.0,684.73
1739981376735,0.0,684.73
1739981376740,0.0,684.73
1739981376746,0.0,684.73
1739981376751,0.0,684.73
1739981376756,0.0,684.73
1739981376761,0.0,684.73
1739981376766,0.0,684.73
1739981376771,0.0,684.73
1739981376777,0.0,684.73
1739981376782,0.0,684.73
1739981376787,0.0,684.73
1739981376792,0.0,684.73
1739981376797,0.0,684.73
1739981376802,0.0,684.73
1739981376808,0.0,684.73
1739981376813,0.0,684.73
1739981376818,0.0,684.73
1739981376823,0.0,684.73
1739981376828,0.0,684.73
1739981376833,0.0,684.73
1739981376839,0.0,684.73
1739981376844,0.0,684.73
1739981376849,0.0,684.73
1739981376854,0.0,684.73
1739981376859,0.0,684.73
1739981376864,0.0,684.73
1739981376870,0.0,684.73
1739981376875,0.0,684.73
1739981376880,0.0,684.73
1739981376885,0.0,684.73
1739981376890,0.0,684.73
1739981376896,0.0,684.73
1739981376901,0.0,684.73
1739981376906,0.0,684.73
1739981376911,0.0,684.73
1739981376916,0.0,684.73
1739981376921,0.0,684.73
1739981376927,0.0,684.73
1739981376932,0.0,684.73
1739981376937,0.0,684.73
1739981376942,0.0,684.73
1739981376948,0.0,684.73
1739981376953,0.0,684.73
1739981376959,0.0,684.73
1739981376964,0.0,684.73
1739981376970,0.0,684.73
1739981376975,0.0,684.73
1739981376980,0.0,684.73
1739981376985,0.0,684.73
1739981376990,0.0,684.73
1739981376996,0.0,684.73
1739981377001,0.0,684.73
1739981377006,0.0,684.73
1739981377012,0.0,684.73
1739981377017,0.0,684.73
1739981377022,0.0,684.73
1739981377027,0.0,684.73
1739981377033,0.0,684.73
1739981377038,0.0,684.73
1739981377043,0.0,684.73
1739981377048,0.0,684.73
1739981377054,0.0,684.73
1739981377059,0.0,684.73
1739981377064,0.0,684.73
1739981377069,0.0,684.73
1739981377074,0.0,684.73
1739981377080,0.0,684.73
1739981377085,0.0,684.73
1739981377090,0.0,684.73
1739981377095,0.0,684.73
1739981377100,0.0,684.73
1739981377106,0.0,684.73
1739981377111,0.0,684.73
1739981377116,0.0,684.73
1739981377121,0.0,684.73
1739981377126,0.0,684.73
1739981377132,198.7,684.73
1739981377137,0.0,684.73
1739981377142,0.0,684.73
1739981377147,0.0,684.73
1739981377152,0.0,684.73
1739981377157,0.0,684.73
1739981377163,0.0,684.73
1739981377168,0.0,684.73
1739981377173,0.0,684.73
1739981377179,0.0,684.73
1739981377184,0.0,684.73
1739981377190,0.0,684.73
1739981377196,0.0,684.73
1739981377201,0.0,684.73
1739981377207,0.0,684.73
1739981377213,0.0,684.73
1739981377218,0.0,684.73
1739981377224,0.0,684.73
1739981377229,0.0,684.73
1739981377234,0.0,684.73
1739981377240,0.0,684.73
1739981377245,0.0,684.73
1739981377251,0.0,684.73
1739981377256,0.0,684.73
1739981377262,0.0,684.73
1739981377267,0.0,684.73
1739981377273,0.0,684.73
1739981377278,0.0,684.73
1739981377284,0.0,684.73
1739981377289,0.0,684.73
1739981377295,0.0,684.73
1739981377300,0.0,684.73
1739981377306,0.0,684.73
1739981377311,0.0,684.73
1739981377317,0.0,684.73
1739981377322,0.0,684.73
1739981377328,0.0,684.73
1739981377333,0.0,684.73
1739981377339,0.0,684.73
1739981377344,0.0,684.73
1739981377350,0.0,684.73
1739981377355,0.0,684.73
1739981377360,0.0,684.73
1739981377365,0.0,684.73
1739981377370,0.0,684.73
1739981377376,0.0,684.73
1739981377381,0.0,684.73
1739981377386,0.0,684.73
1739981377391,0.0,684.73
1739981377396,0.0,684.73
1739981377402,197.1,684.73
1739981377407,0.0,684.73
1739981377412,0.0,684.73
1739981377417,0.0,684.73
1739981377422,0.0,684.73
1739981377427,0.0,684.73
1739981377432,0.0,684.73
1739981377438,0.0,684.73
1739981377443,0.0,684.73
1739981377448,0.0,684.73
1739981377453,0.0,684.73
1739981377458,0.0,684.73
1739981377464,0.0,684.73
1739981377469,0.0,684.73
1739981377474,0.0,684.73
1739981377479,0.0,684.73
1739981377485,0.0,684.73
1739981377490,0.0,684.73
1739981377495,0.0,684.73
1739981377500,0.0,684.73
1739981377506,0.0,684.73
1739981377511,0.0,684.73
1739981377516,0.0,684.73
1739981377521,0.0,684.73
1739981377526,0.0,684.73
1739981377531,0.0,684.73
1739981377537,0.0,684.73
1739981377542,0.0,684.73
1739981377547,0.0,684.73
1739981377552,0.0,684.73
1739981377557,0.0,684.73
1739981377562,0.0,684.73
1739981377568,0.0,684.73
1739981377573,0.0,684.73
1739981377578,0.0,684.73
1739981377583,0.0,684.73
1739981377588,0.0,684.73
1739981377594,0.0,684.73
1739981377599,0.0,684.73
1739981377604,0.0,684.73
1739981377609,0.0,684.73
1739981377615,0.0,684.73
1739981377620,0.0,684.73
1739981377625,0.0,684.73
1739981377631,0.0,684.73
1739981377636,0.0,684.73
1739981377641,0.0,684.73
1739981377646,0.0,684.73
1739981377652,0.0,684.73
1739981377657,0.0,684.73
1739981377662,0.0,684.73
1739981377667,0.0,684.73
1739981377672,0.0,684.73
1739981377678,0.0,684.73
1739981377683,0.0,684.73
1739981377688,0.0,684.73
1739981377693,0.0,684.73
1739981377699,0.0,684.73
1739981377704,0.0,684.73
1739981377709,0.0,684.73
1739981377714,0.0,684.73
1739981377719,0.0,684.73
1739981377725,0.0,684.73
1739981377730,0.0,684.73
1739981377735,0.0,684.73
1739981377740,0.0,684.73
1739981377745,0.0,684.73
1739981377751,0.0,684.73
1739981377756,0.0,684.73
1739981377761,0.0,684.73
1739981377766,0.0,684.73
1739981377772,0.0,684.73
1739981377777,0.0,684.73
1739981377782,0.0,684.73
1739981377787,0.0,684.73
1739981377793,0.0,684.73
1739981377798,0.0,684.73
1739981377803,0.0,684.73
1739981377808,0.0,684.73
1739981377814,0.0,684.73
1739981377819,0.0,684.73
1739981377824,0.0,684.73
1739981377829,0.0,684.73
1739981377835,0.0,684.73
1739981377840,0.0,684.73
1739981377845,0.0,684.73
1739981377850,0.0,684.73
1739981377855,0.0,684.73
1739981377861,0.0,684.73
1739981377866,0.0,684.73
1739981377871,0.0,684.73
1739981377876,0.0,684.73
1739981377881,0.0,684.73
1739981377887,0.0,684.73
1739981377892,0.0,684.73
1739981377897,0.0,684.73
1739981377902,0.0,684.73
1739981377907,0.0,684.73
1739981377913,0.0,684.73
1739981377918,0.0,684.73
1739981377923,0.0,684.73
1739981377928,0.0,684.73
1739981377933,0.0,684.73
1739981377939,0.0,684.73
1739981377944,0.0,684.73
1739981377949,0.0,684.73
1739981377954,0.0,684.73
1739981377959,0.0,684.73
1739981377965,0.0,684.73
1739981377970,0.0,684.73
1739981377975,0.0,684.73
1739981377980,0.0,684.73
1739981377985,0.0,684.73
1739981377990,0.0,684.73
1739981377996,0.0,684.73
1739981378001,0.0,684.73
1739981378006,0.0,684.73
1739981378011,0.0,684.73
1739981378016,0.0,684.73
1739981378022,0.0,684.73
1739981378027,0.0,684.73
1739981378032,0.0,684.73
1739981378037,0.0,684.73
1739981378042,0.0,684.73
1739981378048,0.0,684.73
1739981378053,0.0,684.73
1739981378058,0.0,684.73
1739981378064,0.0,684.73
1739981378069,0.0,684.73
1739981378075,0.0,684.73
1739981378080,0.0,684.73
1739981378086,0.0,684.73
1739981378091,0.0,684.73
1739981378096,0.0,684.73
1739981378102,0.0,684.73
1739981378107,0.0,684.73
1739981378113,0.0,684.73
1739981378118,0.0,684.73
1739981378123,0.0,684.73
1739981378129,0.0,684.73
1739981378134,0.0,684.73
1739981378139,0.0,684.73
1739981378145,0.0,684.73
1739981378150,0.0,684.73
1739981378155,0.0,684.73
1739981378160,0.0,684.73
1739981378165,0.0,684.73
1739981378170,0.0,684.73
1739981378176,0.0,684.73
1739981378181,0.0,684.73
1739981378186,0.0,684.73
1739981378191,0.0,684.73
1739981378196,0.0,684.73
1739981378201,0.0,684.73
1739981378207,0.0,684.73
1739981378212,0.0,684.73
1739981378217,0.0,684.73
1739981378222,196.8,684.73
1739981378227,0.0,684.73
1739981378233,0.0,684.73
1739981378238,0.0,684.73
1739981378243,0.0,684.73
1739981378248,0.0,684.73
1739981378254,0.0,684.73
1739981378259,0.0,684.73
1739981378265,0.0,684.73
1739981378271,0.0,684.73
1739981378276,0.0,684.73
1739981378282,0.0,684.73
1739981378288,0.0,684.73
1739981378293,0.0,684.73
1739981378299,0.0,684.73
1739981378304,0.0,684.73
1739981378309,0.0,684.73
1739981378315,0.0,684.73
1739981378320,0.0,684.73
1739981378325,0.0,684.73
1739981378331,0.0,684.73
1739981378336,0.0,684.73
1739981378342,0.0,684.73
1739981378347,0.0,684.73
1739981378352,0.0,684.73
1739981378358,0.0,684.73
1739981378363,0.0,684.73
1739981378369,0.0,684.73
1739981378374,0.0,684.73
1739981378379,0.0,684.73
1739981378384,0.0,684.73
1739981378389,0.0,684.73
1739981378394,0.0,684.73
1739981378399,0.0,684.73
1739981378405,0.0,684.73
1739981378410,0.0,684.73
1739981378415,0.0,684.73
1739981378420,0.0,684.73
1739981378425,0.0,684.73
1739981378430,0.0,684.73
1739981378435,0.0,684.73
1739981378440,0.0,684.73
1739981378445,0.0,684.73
1739981378451,0.0,684.73
1739981378456,0.0,684.73
1739981378462,0.0,684.73
1739981378467,0.0,684.73
1739981378472,0.0,684.73
1739981378478,0.0,684.73
1739981378483,0.0,684.73
1739981378488,0.0,684.73
1739981378493,0.0,684.73
1739981378498,0.0,684.73
1739981378504,0.0,684.73
1739981378509,0.0,684.73
1739981378514,0.0,684.73
1739981378519,0.0,684.73
1739981378524,0.0,684.73
1739981378529,0.0,684.73
1739981378535,0.0,684.73
1739981378540,0.0,684.73
1739981378545,0.0,684.73
1739981378550,0.0,684.73
1739981378555,0.0,684.73
1739981378560,0.0,684.73
1739981378565,0.0,684.73
1739981378571,0.0,684.73
1739981378576,0.0,684.73
1739981378581,0.0,684.73
1739981378586,0.0,684.73
1739981378592,0.0,684.73
1739981378597,0.0,684.73
1739981378602,0.0,684.73
1739981378607,0.0,684.73
1739981378612,0.0,684.73
1739981378618,0.0,684.73
1739981378623,0.0,684.73
1739981378628,0.0,684.73
1739981378633,0.0,684.73
1739981378638,0.0,684.73
1739981378644,0.0,684.73
1739981378649,0.0,684.73
1739981378654,0.0,684.73
1739981378659,0.0,684.73
1739981378664,0.0,684.73
1739981378670,0.0,684.73
1739981378675,0.0,684.73
1739981378680,0.0,684.73
1739981378685,0.0,684.73
1739981378690,0.0,684.73
1739981378696,0.0,684.73
1739981378701,0.0,684.73
1739981378706,0.0,684.73
1739981378711,0.0,684.73
1739981378717,0.0,684.73
1739981378722,0.0,684.73
1739981378727,0.0,684.73
1739981378732,0.0,684.73
1739981378738,0.0,684.73
1739981378743,0.0,684.73
1739981378749,0.0,684.73
1739981378754,0.0,684.73
1739981378760,0.0,684.73
1739981378766,0.0,684.73
1739981378771,0.0,684.73
1739981378777,0.0,684.73
1739981378783,0.0,684.73
1739981378788,0.0,684.73
1739981378794,0.0,684.73
1739981378800,0.0,684.73
1739981378805,0.0,684.73
1739981378810,0.0,684.73
