Min Memory (MB),Max Memory (MB),Average Memory (MB),Median Memory (MB),Standard Deviation (MB),Total Runtime (seconds)
2.10528564453125,6.83929443359375,3.909830042677179,3.7871627807617188,0.8469326387444759,24.44
